15,17,8,18,3,0,14,10,4,9,13,16,2,5,7,1,12,11,6,10,4,5
15,17,8,18,3,0,14,10,4,9,2,7,16,13,6,12,1,11,5,10,4,5
15,17,8,18,3,0,14,10,4,9,7,12,1,5,13,2,11,16,6,10,4,5
14,0,3,18,8,17,15,2,9,7,5,10,12,13,16,11,6,1,4,3,7,9
15,17,8,18,3,0,14,10,4,9,13,11,2,7,12,5,16,1,6,10,4,5
15,17,8,18,3,0,14,4,9,7,12,16,2,5,13,10,1,11,6,10,5,4
4,14,0,3,18,8,17,15,2,10,12,6,1,5,13,7,9,11,16,3,8,8
15,17,8,18,3,0,14,10,4,9,2,5,6,7,13,16,12,11,1,10,5,4
15,17,8,18,3,0,14,10,4,9,16,1,11,5,7,2,13,12,6,10,5,4
15,17,8,18,3,0,14,10,4,9,11,6,2,16,5,7,1,13,12,10,5,4
15,17,8,18,3,0,14,10,4,9,2,7,11,13,5,12,16,6,1,10,5,4
15,17,8,18,3,0,14,10,4,9,7,1,6,16,11,2,13,5,12,10,5,4
15,17,8,18,3,0,14,10,4,9,16,13,2,7,5,1,6,11,12,10,5,4
15,17,8,18,3,0,14,10,4,9,16,2,5,13,6,11,1,7,12,10,5,4
15,17,8,18,3,0,14,4,9,7,2,12,16,6,10,11,13,5,1,10,5,4
15,17,8,18,3,0,14,10,4,9,5,1,6,16,7,13,11,2,12,10,5,4
15,17,8,18,3,0,14,4,9,7,13,16,5,1,12,11,10,6,2,10,5,4
15,17,8,18,3,0,14,10,4,9,16,6,5,13,2,11,12,1,7,10,5,4
15,17,8,18,3,14,4,9,2,6,16,1,7,5,12,13,0,10,11,9,5,5
15,17,8,18,3,0,2,9,4,10,14,6,16,11,7,1,12,5,13,6,4,9
15,17,8,18,3,0,14,4,9,2,10,7,1,5,6,13,12,16,11,6,4,9
15,17,8,18,3,0,14,1,12,11,16,5,10,9,4,6,2,7,13,6,5,8
15,17,8,18,3,0,14,1,10,12,13,9,16,6,5,7,2,4,11,6,5,8
15,17,8,18,3,0,14,1,5,10,12,16,7,9,2,11,13,6,4,6,5,8
15,17,8,18,3,0,14,1,6,10,13,5,7,11,16,9,12,2,4,6,5,8
15,17,8,18,3,14,0,4,2,11,10,7,12,1,13,5,9,16,6,7,5,7
15,17,8,18,3,14,4,9,7,2,13,1,11,16,10,0,12,5,6,10,5,4
15,17,8,18,3,0,14,1,6,10,9,4,13,16,11,2,5,7,12,6,5,8
15,17,8,18,3,0,14,1,10,9,4,7,13,11,16,6,12,5,2,6,5,8
15,17,8,18,3,0,14,1,9,13,11,6,4,16,5,12,10,2,7,6,5,8
15,17,8,18,3,14,0,11,16,4,9,1,12,10,6,7,5,13,2,7,5,7
15,17,8,18,3,14,0,2,5,7,9,10,12,11,6,16,13,4,1,7,5,7
15,17,8,18,3,14,10,4,9,2,6,0,11,7,16,12,1,5,13,10,5,4
15,17,8,18,3,0,14,4,13,9,2,6,11,10,7,5,16,1,12,6,5,8
8,17,15,18,3,14,0,7,6,9,4,1,11,5,16,13,10,12,2,7,5,7
15,17,8,18,14,0,3,16,13,9,1,12,7,10,2,11,6,5,4,6,6,7
15,17,8,18,14,0,3,9,16,12,2,13,4,11,5,10,6,7,1,6,6,7
15,17,8,18,3,14,0,9,5,1,7,10,12,6,16,4,11,13,2,7,5,7
15,17,8,18,2,9,4,14,0,11,3,12,13,10,6,7,1,5,16,5,5,9
15,17,8,18,3,14,0,11,12,2,4,10,9,16,5,6,13,1,7,7,5,7
15,17,8,18,14,0,3,7,13,16,4,1,6,5,11,2,10,12,9,6,6,7
15,17,8,18,14,10,13,11,6,1,7,9,0,3,5,4,12,2,16,10,5,4
15,17,8,18,3,14,10,4,9,2,1,5,6,11,16,0,12,7,13,10,5,4
15,17,8,18,14,0,3,10,2,4,6,9,16,13,12,7,5,11,1,6,6,7
15,17,8,18,14,0,3,9,1,12,16,11,6,2,10,7,5,4,13,6,6,7
15,17,8,18,14,10,13,11,12,1,7,0,9,16,4,6,2,3,5,10,5,4
15,17,8,18,14,0,3,9,1,4,11,12,10,5,16,6,13,7,2,6,6,7
15,17,8,18,14,0,3,2,10,4,16,12,13,1,6,5,7,9,11,6,6,7
15,17,8,18,14,0,3,1,16,11,9,6,4,5,13,2,10,12,7,6,6,7
15,17,8,18,14,0,3,10,4,16,12,1,11,9,6,7,13,2,5,6,6,7
15,17,8,18,14,0,3,12,7,9,1,5,13,2,6,11,16,10,4,6,6,7
15,17,8,18,14,0,3,12,6,5,2,10,9,16,13,11,7,4,1,6,6,7
15,17,8,18,14,10,16,13,11,12,1,9,2,4,3,5,7,0,6,11,4,4
15,17,8,18,14,0,3,6,9,4,7,2,10,5,16,12,11,13,1,6,6,7
14,18,15,17,8,2,3,0,7,6,4,11,13,10,12,16,9,5,1,6,5,8
