15,17,8,18,3,0,14,10,4,9,1,5,7,13,2,6,16,12,11,10,4,5
15,17,8,18,3,0,14,10,4,9,12,1,11,7,16,5,6,13,2,10,4,5
15,17,8,18,3,0,14,10,4,9,6,2,7,11,13,12,16,1,5,10,4,5
0,3,18,8,17,15,2,9,4,10,12,7,1,16,11,6,13,5,14,4,6,9
15,17,8,18,3,0,14,10,4,9,1,13,6,11,5,12,7,16,2,10,4,5
15,17,8,18,3,0,14,10,4,9,2,11,13,12,16,1,6,7,5,10,5,4
15,17,8,18,3,0,14,10,4,9,6,5,13,16,1,2,7,11,12,10,5,4
15,17,8,18,3,0,14,10,4,9,1,13,12,5,6,2,11,16,7,10,5,4
15,17,8,18,3,0,14,10,4,9,7,16,6,11,2,5,1,12,13,10,5,4
15,17,8,18,3,0,14,10,4,9,13,2,16,6,7,1,11,5,12,10,5,4
15,17,8,18,3,0,14,10,4,9,11,6,2,5,12,16,1,13,7,10,5,4
15,17,8,18,3,0,14,10,4,9,5,7,16,2,11,1,13,6,12,10,5,4
15,17,8,18,3,0,14,10,4,9,6,16,7,1,12,11,5,2,13,10,5,4
15,17,8,18,3,0,14,10,4,9,16,2,11,5,7,12,13,1,6,10,5,4
15,17,8,18,3,0,14,10,4,9,11,5,1,6,16,13,12,7,2,10,5,4
15,17,8,18,3,9,4,10,14,0,12,1,7,13,6,16,5,11,2,10,5,4
15,17,8,18,3,0,14,4,9,7,1,11,6,5,16,12,13,2,10,10,5,4
15,17,8,18,3,0,14,10,4,9,1,12,7,11,5,13,16,2,6,10,5,4
15,17,8,18,3,0,14,10,4,9,13,5,7,1,12,16,2,11,6,10,5,4
15,17,8,18,3,0,14,4,9,7,13,16,2,5,11,1,12,10,6,10,5,4
15,17,8,18,3,0,14,1,12,6,7,4,9,5,16,10,13,2,11,6,5,8
15,17,8,18,3,0,14,1,6,9,12,5,13,2,7,10,4,11,16,6,5,8
15,17,8,18,3,14,10,4,9,2,1,6,11,5,12,13,16,7,0,10,5,4
15,17,8,18,3,0,14,1,7,16,9,13,6,5,10,12,4,2,11,6,5,8
15,17,8,18,3,0,14,1,12,10,5,7,16,13,9,6,2,4,11,6,5,8
15,17,8,18,3,0,14,10,2,13,11,16,12,1,7,4,6,5,9,6,5,8
15,17,8,18,3,14,4,9,7,2,12,6,5,13,0,16,11,1,10,10,5,4
15,17,8,18,3,0,14,1,4,13,11,9,7,10,16,2,6,5,12,6,5,8
15,17,8,18,3,0,14,1,4,11,9,6,13,12,7,16,2,5,10,6,5,8
15,17,8,18,3,0,14,1,9,7,4,12,10,16,2,11,5,13,6,6,5,8
15,17,8,18,3,14,10,4,9,2,6,16,1,12,5,11,13,7,0,10,5,4
15,17,8,18,3,14,10,4,9,2,12,5,11,6,1,16,13,0,7,10,5,4
15,17,8,18,3,14,4,9,7,2,5,0,10,13,11,16,1,6,12,10,5,4
15,17,8,18,3,14,4,9,7,2,13,12,5,6,0,10,1,11,16,10,5,4
15,17,8,18,3,14,10,4,9,2,12,1,13,16,6,5,7,11,0,10,5,4
15,17,8,18,3,14,0,7,5,12,1,16,10,11,9,13,4,2,6,7,5,7
15,17,8,18,3,14,10,4,9,2,11,13,1,7,6,0,12,5,16,10,5,4
15,17,8,18,3,14,10,4,9,2,11,0,12,13,6,5,7,1,16,10,5,4
15,17,8,18,3,0,14,1,4,10,6,11,12,16,9,2,5,13,7,6,5,8
15,17,8,18,3,14,10,4,9,2,12,11,0,13,16,5,1,7,6,10,5,4
15,17,8,18,14,0,3,7,11,10,5,2,12,4,6,16,1,13,9,6,6,7
15,17,8,18,14,0,3,4,1,10,12,6,5,13,7,16,9,11,2,6,6,7
15,17,8,18,14,0,3,11,13,12,4,2,16,7,1,6,10,5,9,6,6,7
15,17,8,18,14,0,3,11,6,2,10,7,1,5,13,16,9,12,4,6,6,7
15,17,8,18,14,0,3,1,5,12,6,10,4,16,13,2,9,7,11,6,6,7
15,17,8,18,14,0,3,9,1,16,7,12,5,13,4,2,10,6,11,6,6,7
15,17,8,18,14,0,3,10,4,7,1,9,11,13,12,2,6,5,16,6,6,7
15,17,8,18,14,0,3,2,10,7,4,9,11,13,16,12,1,6,5,6,6,7
15,17,18,14,0,4,9,7,5,2,12,11,3,16,10,8,6,13,1,5,5,9
18,8,17,15,16,13,11,6,10,14,0,5,7,4,2,12,3,1,9,11,4,4
15,17,8,18,14,0,3,4,5,1,7,6,11,10,16,13,9,12,2,6,6,7
15,17,18,14,2,9,4,10,13,0,11,5,6,8,12,7,3,16,1,5,5,9
15,17,8,18,14,0,3,10,5,11,13,1,7,9,4,12,16,2,6,6,6,7
15,17,18,14,10,13,16,11,12,1,0,6,8,5,3,9,7,2,4,10,5,4
15,17,8,18,14,0,3,1,7,10,6,4,2,12,5,9,13,11,16,6,6,7
